Epoch,Date,Epoch Duration (days),SOL Price (USD),Inflation Reward (SOL),Fee Reward (SOL),MEV Reward (SOL),Total Reward (SOL),Total Reward (USD),Fee Share (%),Base Fee (SOL),Priority Fee (SOL),Total Fee TX (SOL),Priority Fee (%),Burned (SOL),Net Inflation (SOL),Active Stake (SOL),Total Supply (SOL),Staked Ratio (%),Validator Count,Commission Rate (%),Commission Rev (SOL),Commission Rev (USD),Stake Accounts,Inflation APY (%),Fee APY (%),MEV APY (%),Total APY (%),FDV (USD)
702,2024-11-24,2.12,252.13,157668.2,31349.9,64534.4,253552.5,63927828.0,12.36,,,,,,,293730349.0,587045331.0,50.04,5043,4.16,43508.7,10969774.0,1204960,9.23,1.8345,3.7764,14.84,148010883143.0
703,2024-11-26,2.12,232.36,157561.8,31625.2,67884.3,257071.3,59732520.0,12.3,,,,,,,294551946.0,587202893.0,50.16,5043,4.16,43252.9,10050141.0,1206094,9.19,1.8455,3.9613,15.0,136441159225.0
704,2024-11-28,2.17,237.81,157455.3,23979.1,54030.0,235464.4,55996320.0,10.18,,,,,,,294655401.0,587360348.0,50.17,5047,4.14,43234.6,10281710.0,1201770,9.01,1.3719,3.0911,13.47,139681510365.0
705,2024-11-30,2.08,241.24,157350.9,21429.7,46804.7,225585.3,54419452.0,9.5,,,,,,,296784297.0,587517699.0,50.51,5048,4.13,43117.8,10401599.0,1218868,9.3,1.2659,2.7649,13.33,141730852061.0
706,2024-12-02,2.08,227.07,157247.2,21770.9,49398.2,228416.3,51866119.0,9.53,,,,,,,295333638.0,587674946.0,50.25,5047,4.11,43268.1,9824821.0,1228974,9.33,1.2924,2.9324,13.56,133442411335.0
707,2024-12-04,2.12,233.96,157143.4,20073.3,41156.2,218372.9,51091539.0,9.19,,,,,,,295408901.0,587832089.0,50.25,1424,4.1,43064.7,10075610.0,1241067,9.14,1.168,2.3947,12.71,137531910281.0
708,2024-12-06,2.08,238.37,157040.2,15248.2,29359.3,201647.7,48065798.0,7.56,,,,,,,295287850.0,587989130.0,50.22,1421,4.12,42869.9,10218694.0,1238527,9.32,0.9053,1.7431,11.97,140156171788.0
709,2024-12-09,2.04,227.14,156938.2,21120.1,46338.0,224396.3,50969784.0,9.41,,,,,,,294726024.0,588146068.0,50.11,1412,4.11,43281.9,9831128.0,1250137,9.53,1.282,2.8127,13.62,133592580192.0
710,2024-12-11,2.08,223.47,156834.7,22648.8,52661.7,232145.2,51878521.0,9.76,,,,,,,295488515.0,588302903.0,50.23,1418,4.1,43016.5,9613100.0,1241388,9.31,1.3438,3.1245,13.77,131470684734.0
711,2024-12-13,2.08,224.77,156730.9,19957.3,46843.5,223531.7,50243095.0,8.93,,,,,,,293123892.0,588459633.0,49.81,1422,4.12,43255.3,9722478.0,1255099,9.37,1.1937,2.8017,13.37,132267765307.0
712,2024-12-15,2.08,219.86,156627.8,16688.9,36963.7,210280.3,46232768.0,7.94,,,,,,,297572607.0,588616261.0,50.55,1422,4.09,42693.5,9386700.0,1250235,9.23,0.9833,2.1778,12.39,129414663153.0
713,2024-12-17,2.04,220.71,156525.5,24476.3,48328.9,229330.7,50616232.0,10.67,,,,,,,297035992.0,588772787.0,50.45,1430,4.07,42683.5,9420789.0,1255460,9.43,1.4742,2.9107,13.81,129949718115.0
714,2024-12-19,2.08,204.36,156421.3,22243.4,52182.6,230847.3,47175993.0,9.64,,,,,,,299342418.0,588929208.0,50.83,1429,4.06,42627.0,8711261.0,1246418,9.16,1.3028,3.0563,13.52,120353654736.0
715,2024-12-21,2.04,189.94,156317.7,17601.7,37709.9,211629.3,40197816.0,8.32,,,,,,,298624891.0,589085526.0,50.69,1430,4.06,42715.5,8113564.0,1260804,9.36,1.0545,2.2591,12.68,111893522898.0
716,2024-12-23,2.04,184.58,156215.3,15139.1,30388.3,201742.8,37238430.0,7.5,,,,,,,297760422.0,589241741.0,50.53,1432,4.06,42725.5,7886438.0,1249493,9.39,0.9096,1.8258,12.12,108764429741.0
717,2024-12-25,2.04,198.24,156113.6,17378.8,39373.4,212865.9,42199103.0,8.16,,,,,,,297578316.0,589397855.0,50.49,1437,4.06,42511.1,8427509.0,1245120,9.39,1.0448,2.367,12.8,116843806512.0
718,2024-12-27,2.04,188.13,156011.4,16635.1,36321.3,208967.8,39313611.0,7.96,,,,,,,297139636.0,589553866.0,50.4,1426,4.06,42709.0,8034939.0,1246400,9.39,1.0015,2.1868,12.58,110914160807.0
719,2024-12-29,2.04,194.07,155909.4,17455.3,40446.3,213811.0,41494004.0,8.16,,,,,,,291714927.0,589709775.0,49.47,1428,4.08,44900.3,8713742.0,1236048,9.56,1.0705,2.4804,13.11,114444177536.0
720,2024-12-31,2.04,192.74,155807.2,18614.2,43152.6,217573.9,41935001.0,8.56,,,,,,,292797957.0,589865583.0,49.64,1425,4.08,44800.9,8634880.0,1230284,9.52,1.1373,2.6366,13.29,113690159859.0
721,2025-01-02,2.04,204.82,155704.7,24115.0,59646.0,239465.7,49046926.0,10.07,,,,,,,296547041.0,590021287.0,50.26,1420,4.02,43127.7,8833338.0,1250793,9.39,1.4548,3.5983,14.45,120847053762.0
722,2025-01-04,2.04,216.25,155600.8,23773.6,58273.6,237648.0,51391769.0,10.0,,,,,,,295760480.0,590176888.0,50.11,1415,4.01,43160.5,9333518.0,1244067,9.41,1.438,3.5248,14.37,127626715180.0
723,2025-01-06,2.04,216.92,155497.1,27358.9,65201.8,248057.8,53809610.0,11.03,,,,,,,294984692.0,590332385.0,49.97,1409,4.02,43241.0,9380001.0,1258274,9.43,1.6592,3.9543,15.04,128057094230.0
724,2025-01-09,2.04,191.11,155392.4,24571.1,67473.2,247436.7,47287267.0,9.93,,,,,,,296152648.0,590487778.0,50.15,1415,4.01,43109.4,8238572.0,1232565,9.39,1.4843,4.0759,14.95,112847258034.0
725,2025-01-11,2.0,187.14,155288.5,23594.8,60056.1,238939.3,44715028.0,9.87,,,,,,,297456858.0,590643066.0,50.36,1417,4.0,42951.4,8037911.0,1210801,9.53,1.4486,3.6872,14.67,110532758798.0
726,2025-01-13,2.0,181.15,155184.9,21296.8,57726.5,234208.2,42426735.0,9.09,,,,,,,296453702.0,590798251.0,50.18,1422,4.0,43033.4,7795482.0,1197029,9.56,1.312,3.5561,14.43,107022898011.0
727,2025-01-15,2.0,193.45,155081.9,22041.3,61424.4,238547.6,46146479.0,9.24,,,,,,,296598620.0,590953333.0,50.19,1419,3.99,42974.0,8313222.0,1216599,9.55,1.3572,3.7821,14.69,114318526924.0
728,2025-01-17,2.0,216.43,154978.8,36970.0,84105.9,276054.7,59746662.0,13.39,,,,,,,295117367.0,591108312.0,49.93,1419,3.99,43090.8,9326158.0,1207107,9.59,2.2878,5.2047,17.08,127933879742.0
729,2025-01-19,2.0,268.95,154871.8,112990.5,192011.4,459873.7,123684509.0,24.57,,,,,,,295576223.0,591263183.0,49.99,1415,3.97,42976.2,11558584.0,1222399,9.57,6.9812,11.8636,28.41,159022142445.0
730,2025-01-21,2.0,242.51,154744.9,44133.9,109371.3,308250.2,74753886.0,14.32,,,,,,,293124841.0,591417928.0,49.56,1413,3.97,43090.8,10449965.0,1203742,9.64,2.7497,6.8141,19.2,143425028746.0
731,2025-01-23,2.0,249.33,154636.2,51417.7,137301.1,343355.1,85609968.0,14.98,,,,,,,287208034.0,591572564.0,48.55,1413,3.92,43336.7,10805286.0,1195780,9.83,3.2695,8.7305,21.83,147498944266.0
732,2025-01-25,2.0,252.51,154525.5,37183.1,91037.1,282745.7,71395674.0,13.15,,,,,,,291999788.0,591727090.0,49.35,1415,3.92,42753.0,10795501.0,1194410,9.66,2.3255,5.6937,17.68,149416082911.0
733,2025-01-27,2.0,231.14,154418.6,32912.6,82482.4,269813.7,62365934.0,12.2,,,,,,,293933998.0,591881509.0,49.66,1413,3.91,42656.7,9859857.0,1215063,9.59,2.0449,5.1247,16.76,136810122479.0
734,2025-01-29,2.0,230.86,154312.9,39223.0,98260.6,291796.5,67363419.0,13.44,,,,,,,294592424.0,592035821.0,49.76,1415,3.92,42629.3,9841289.0,1207725,9.57,2.4315,6.0914,18.09,136675930215.0
735,2025-01-31,2.0,236.01,154205.6,25379.9,60566.9,240152.4,56678708.0,10.57,,,,,,,295564177.0,592190027.0,49.91,1416,3.79,42264.0,9974776.0,1207002,9.53,1.5682,3.7423,14.84,139763611332.0
736,2025-02-02,2.0,209.65,154101.9,19299.7,49589.1,222990.6,46750268.0,8.65,,,,,,,295860203.0,592344129.0,49.95,1415,3.78,42358.6,8880528.0,1210636,9.51,1.1913,3.061,13.76,124185707624.0
737,2025-02-04,2.0,210.89,153999.8,22446.4,53012.1,229458.3,48389337.0,9.78,,,,,,,296038635.0,592498129.0,49.96,1414,3.81,42259.2,8911843.0,1234266,9.5,1.3847,3.2703,14.16,124949029587.0
738,2025-02-06,1.96,197.22,153896.9,18324.1,44135.8,216356.8,42669595.0,8.47,,,,,,,294927462.0,592652026.0,49.76,1418,3.8,42444.4,8370829.0,1229072,9.73,1.1588,2.7911,13.68,116882009361.0
739,2025-02-08,1.96,194.57,153795.1,22790.0,51931.7,228516.9,44462676.0,9.97,,,,,,,294104794.0,592805821.0,49.61,1427,3.78,42436.9,8256971.0,1252554,9.75,1.4453,3.2933,14.49,115342619630.0
740,2025-02-10,1.96,202.84,153692.3,27670.1,78071.4,259433.7,52624272.0,10.67,,,,,,,294718110.0,592959513.0,49.7,1426,3.81,42568.8,8634786.0,1252063,9.73,1.7511,4.9407,16.42,120277595905.0
741,2025-02-12,1.96,195.26,153588.1,34131.8,55301.6,243021.5,47453238.0,14.04,,,,,,,291649382.0,593113101.0,49.17,1425,3.84,42956.3,8387799.0,1270157,9.82,2.1827,3.5366,15.54,115813364738.0
742,2025-02-14,1.96,198.79,153490.7,28063.6,47251.9,228806.2,45483680.0,12.27,,,,,,,293033939.0,593266592.0,49.39,1429,3.78,42982.1,8544286.0,1260614,9.77,1.7862,3.0075,14.56,117933632430.0
743,2025-02-16,1.96,192.25,153393.3,19830.6,28268.5,201492.4,38736995.0,9.84,,,,,,,295039814.0,593419985.0,49.72,1395,3.79,42550.7,8180381.0,1272110,9.7,1.2536,1.787,12.74,114085218787.0
744,2025-02-18,1.96,169.6,153295.9,26732.1,32022.7,212050.7,35963071.0,12.61,,,,,,,296527268.0,593573281.0,49.96,1366,3.77,42425.4,7195209.0,1281286,9.64,1.6814,2.0142,13.34,100667988046.0
745,2025-02-20,1.96,172.87,153198.6,19756.9,27007.8,199963.3,34567031.0,9.88,,,,,,,295666315.0,593726480.0,49.8,1331,3.76,42422.5,7333447.0,1286017,9.66,1.2463,1.7037,12.61,102635661738.0
746,2025-02-22,1.96,172.59,153101.3,16873.1,20726.8,190701.1,32913603.0,8.85,,,,,,,289305059.0,593879581.0,48.71,1339,3.77,42997.0,7420970.0,1248754,9.87,1.0878,1.3362,12.29,102499223410.0
747,2025-02-24,1.96,157.08,153004.0,17061.6,23551.4,193617.0,30413167.0,8.81,,,,,,,290678124.0,594032585.0,48.93,1332,3.77,42794.5,6722110.0,1260436,9.82,1.0947,1.5112,12.42,93310040257.0
748,2025-02-26,1.96,138.89,152906.7,14895.8,19386.8,187189.3,25998467.0,7.96,,,,,,,289977475.0,594185491.0,48.8,1338,3.76,42891.6,5957153.0,1255798,9.83,0.9581,1.2469,12.04,82525618285.0
749,2025-02-28,1.96,137.38,152809.5,11306.9,14491.7,178608.0,24537242.0,6.33,,,,,,,287002455.0,594338301.0,48.29,1341,3.74,43051.8,5914479.0,1252486,9.93,0.7348,0.9418,11.61,81650422791.0
750,2025-03-02,1.96,153.57,152712.3,15353.2,24983.9,193049.4,29645752.0,7.95,,,,,,,282566511.0,594491013.0,47.53,1332,3.72,43416.0,6667198.0,1234076,10.08,1.0134,1.6491,12.74,91293384009.0
751,2025-03-04,1.96,142.51,152615.1,14573.0,20707.9,187896.1,26777838.0,7.76,,,,,,,278448473.0,594643628.0,46.83,1335,3.68,43852.7,6249631.0,1261657,10.22,0.9761,1.3871,12.59,79116115025.0
752,2025-03-06,1.96,146.18,152518.0,17215.0,24412.8,194145.7,28380526.0,8.87,,,,,,,283524930.0,594796146.0,47.67,1334,3.67,43313.0,6331568.0,1251862,10.03,1.1324,1.6059,12.77,80975578929.0
753,2025-03-08,1.96,139.18,152420.8,12047.8,17819.4,182288.0,25371339.0,6.61,,,,,,,284962867.0,594948567.0,47.9,1345,3.67,43161.8,6007372.0,1269168,9.98,0.7885,1.1663,11.93,77197009894.0
754,2025-03-10,1.96,126.63,152323.7,12523.1,17802.4,182649.3,23129663.0,6.86,,,,,,,286879760.0,595100891.0,48.21,1354,3.64,42938.1,5437432.0,1263334,9.9,0.8142,1.1574,11.87,70276846368.0
755,2025-03-12,1.96,125.43,152226.7,13247.7,18773.7,184248.0,23110006.0,7.19,,,,,,,286327105.0,595253118.0,48.1,1339,3.65,42927.5,5384340.0,1276512,9.92,0.8629,1.2229,12.0,69649609888.0
756,2025-03-14,1.96,123.24,152129.6,12535.1,17388.5,182053.2,22435819.0,6.89,,,,,,,283725683.0,595405247.0,47.65,1371,3.62,43130.1,5315250.0,1252030,10.0,0.824,1.1431,11.97,68430540082.0
757,2025-03-16,1.96,135.84,152032.6,12166.2,16004.5,180203.3,24478477.0,6.75,,,,,,,282725040.0,595557280.0,47.47,1343,3.59,43208.2,5869322.0,1258451,10.03,0.8026,1.0558,11.89,75432884115.0
758,2025-03-17,1.96,126.17,151935.6,11731.0,16325.5,179992.1,22708718.0,6.52,,,,,,,286946910.0,595709216.0,48.17,1362,3.63,42913.9,5414232.0,1246985,9.88,0.7625,1.0611,11.7,70158430074.0
759,2025-03-19,1.96,125.34,151838.7,9966.8,12884.8,174690.3,21896394.0,5.71,,,,,,,288431240.0,595861054.0,48.41,1360,3.61,42685.6,5350386.0,1267107,9.82,0.6445,0.8332,11.3,69665835885.0
760,2025-03-21,1.96,127.68,151741.8,8948.6,10638.9,171329.3,21874685.0,5.22,,,,,,,288062823.0,596012796.0,48.33,1374,3.62,42692.4,5450801.0,1268876,9.82,0.5794,0.6888,11.09,71107360181.0
761,2025-03-23,1.96,128.39,151644.9,16014.8,25767.5,193427.2,24834485.0,8.28,,,,,,,288408312.0,596164441.0,48.38,1334,3.65,42776.4,5492149.0,1281766,9.81,1.0357,1.6664,12.51,71470090938.0
762,2025-03-25,1.96,140.58,151548.0,15275.6,21286.4,188109.9,26444384.0,8.12,,,,,,,289128703.0,596315989.0,48.49,1352,3.62,42699.9,6002731.0,1275035,9.78,0.9854,1.3731,12.13,78315984113.0
763,2025-03-27,1.96,137.09,151451.1,15507.5,21355.0,188313.6,25816531.0,8.23,,,,,,,287732873.0,596467440.0,48.24,1347,3.64,42284.5,5796919.0,1294239,9.82,1.0052,1.3842,12.21,76336885374.0
764,2025-03-29,1.96,129.45,151354.3,13608.2,18407.2,183369.7,23736517.0,7.42,,,,,,,289512153.0,596618794.0,48.53,1334,3.67,42302.5,5475896.0,1262978,9.75,0.8767,1.1858,11.81,72243193469.0
765,2025-03-31,2.0,124.58,151257.5,16741.2,25685.9,193684.7,24129353.0,8.64,,,,,,,290659008.0,596770052.0,48.71,1316,3.68,42105.2,5245493.0,1268881,9.5,1.0519,1.6139,12.17,69541492444.0
766,2025-04-03,2.0,118.09,151160.8,12973.7,18604.0,182738.5,21578762.0,7.1,,,,,,,290519350.0,596921213.0,48.67,1319,3.68,42157.8,4978221.0,1268818,9.5,0.8155,1.1695,11.49,66035241351.0
767,2025-04-05,1.96,122.71,151064.1,11572.0,16021.8,178657.9,21923666.0,6.48,,,,,,,290086598.0,597072277.0,48.58,1322,3.68,41957.8,5148770.0,1270583,9.71,0.744,1.0301,11.49,68833049985.0
768,2025-04-06,1.96,120.17,150967.4,16447.6,25302.7,192717.7,23158577.0,8.53,,,,,,,289944390.0,597223244.0,48.55,1323,3.7,42181.9,5068935.0,1240170,9.71,1.058,1.6276,12.4,67188740464.0
769,2025-04-08,1.96,106.8,150870.7,18712.9,29925.0,199508.6,21306881.0,9.38,,,,,,,289697776.0,597374115.0,48.5,1343,3.7,42221.1,4509081.0,1250026,9.71,1.2048,1.9266,12.84,60291903132.0
770,2025-04-10,1.96,118.96,150774.0,16683.5,26031.5,193489.0,23018012.0,8.62,,,,,,,288949789.0,597524889.0,48.36,1327,3.69,42276.1,5029283.0,1232563,9.73,1.0769,1.6803,12.49,66899630932.0
771,2025-04-12,1.96,121.39,150677.4,16592.8,26888.0,194158.2,23569354.0,8.55,,,,,,,288601502.0,597675566.0,48.29,1317,3.71,42216.3,5124747.0,1244873,9.74,1.0723,1.7377,12.55,68243350190.0
772,2025-04-14,1.96,128.23,150580.8,20904.1,35139.6,206624.5,26496434.0,10.12,,,,,,,290894540.0,597826147.0,48.66,1316,3.7,41961.0,5380852.0,1233675,9.65,1.3403,2.253,13.25,72169300450.0
773,2025-04-16,1.96,126.3,150484.2,17320.9,25506.2,193311.3,24415974.0,8.96,,,,,,,290879367.0,597976631.0,48.64,1316,3.68,41888.7,5290708.0,1236456,9.65,1.1106,1.6354,12.4,71097260733.0
774,2025-04-18,1.96,134.62,150387.7,13468.8,16750.3,180606.9,24312432.0,7.46,,,,,,,293120289.0,598127019.0,49.01,1334,3.69,41591.1,5598797.0,956601,9.57,0.857,1.0658,11.49,75770756292.0
775,2025-04-20,1.96,139.64,150291.2,16709.0,24385.6,191385.8,26725593.0,8.73,,,,,,,294115348.0,598277310.0,49.16,1316,3.69,41587.6,5807392.0,961447,9.53,1.0596,1.5464,12.14,78654771940.0
776,2025-04-22,1.96,136.33,150194.7,18067.2,27750.9,196012.9,26722511.0,9.22,,,,,,,294458148.0,598427505.0,49.21,1337,3.69,41501.8,5657952.0,939719,9.51,1.1444,1.7578,12.42,76747215795.0
777,2025-04-24,1.96,151.0,150098.3,18841.5,27808.2,196748.0,29708924.0,9.58,,,,,,,293958751.0,598577603.0,49.11,1332,3.67,41829.2,6316208.0,944203,9.52,1.1955,1.7644,12.48,85209332929.0
778,2025-04-26,1.96,150.92,150001.8,16963.0,25705.6,192670.4,29077833.0,8.8,,,,,,,291219974.0,598727605.0,48.64,1333,3.68,42096.8,6353253.0,934279,9.61,1.0864,1.6463,12.34,85163749165.0
779,2025-04-28,1.96,148.25,149905.4,19795.4,29292.5,198993.4,29500113.0,9.95,,,,,,,293996758.0,598877510.0,49.09,1325,3.69,41794.7,6195921.0,946489,9.51,1.2558,1.8583,12.62,83667553175.0
780,2025-04-30,1.96,146.49,149809.1,25198.1,35798.8,210806.0,30881621.0,11.95,,,,,,,294356976.0,599027319.0,49.14,1327,3.67,41676.5,6105313.0,932596,9.49,1.5966,2.2683,13.36,82640476931.0
781,2025-05-02,1.96,150.76,149712.7,16801.8,23766.0,190280.5,28686784.0,8.83,,,,,,,294263849.0,599177032.0,49.11,1326,3.7,41767.9,6296949.0,940315,9.49,1.0649,1.5063,12.06,85094326799.0
782,2025-05-04,1.96,146.8,149616.4,17509.5,25773.3,192899.2,28317118.0,9.08,,,,,,,296841704.0,599326649.0,49.53,1323,3.69,41482.1,6089462.0,929984,9.4,1.1002,1.6194,12.12,82933932720.0
783,2025-05-06,1.96,146.81,149520.1,20006.7,27892.6,197419.4,28983278.0,10.13,,,,,,,295581396.0,599476169.0,49.31,1319,3.68,41545.5,6099322.0,942108,9.43,1.2624,1.76,12.46,82968136273.0
784,2025-05-08,1.96,147.2,149423.9,18817.1,28115.2,196356.2,28903743.0,9.58,,,,,,,296447555.0,599625593.0,49.44,1318,3.68,41538.8,6114532.0,914788,9.4,1.1839,1.7689,12.35,83334280243.0
785,2025-05-10,1.96,172.7,149327.7,17582.5,25219.7,192129.9,33180279.0,9.15,,,,,,,294597882.0,599774920.0,49.12,1308,3.66,41937.4,7242468.0,924492,9.45,1.1132,1.5967,12.16,97748114889.0
786,2025-05-12,1.96,172.86,149231.5,32065.5,49917.7,231214.6,39967250.0,13.87,,,,,,,292536919.0,599924152.0,48.76,1306,3.67,42375.5,7324937.0,911677,9.51,2.0444,3.1826,14.74,97906903378.0
787,2025-05-14,1.96,184.05,149135.3,27243.7,44648.4,221027.4,40680927.0,12.33,,,,,,,294214595.0,600073287.0,49.03,1297,3.64,41827.8,7698566.0,924114,9.45,1.7271,2.8304,14.01,104232323294.0
788,2025-05-16,1.96,168.75,149039.2,18804.3,25701.9,193545.4,32661305.0,9.72,,,,,,,297241659.0,600222326.0,49.52,1240,3.6,41178.4,6948959.0,938132,9.35,1.1799,1.6127,12.14,95641297859.0
789,2025-05-18,1.96,165.94,148943.1,17419.0,24091.5,190453.6,31603763.0,9.15,,,,,,,298568001.0,600371269.0,49.73,1213,3.6,40982.0,6800522.0,958279,9.3,1.0881,1.505,11.9,94065481842.0
790,2025-05-20,1.96,166.71,148847.0,18423.1,25848.7,193118.9,32195795.0,9.54,,,,,,,299336924.0,600520116.0,49.85,1235,3.59,40838.2,6808340.0,953342,9.27,1.1479,1.6106,12.03,94504014052.0
791,2025-05-22,1.96,173.97,148751.0,16430.1,22027.2,187208.3,32568203.0,8.78,,,,,,,296792021.0,600668867.0,49.41,1197,3.61,41099.1,7149911.0,946396,9.35,1.0325,1.3842,11.76,98698142475.0
792,2025-05-24,1.96,174.44,148655.0,10755.3,13432.6,172842.9,30149976.0,6.22,,,,,,,299594969.0,600817522.0,49.86,1186,3.58,40718.2,7102707.0,946004,9.25,0.6696,0.8362,10.76,98981711818.0
793,2025-05-26,1.96,175.13,148559.1,13760.6,17175.6,179495.2,31435358.0,7.67,,,,,,,300646937.0,600966081.0,50.03,1183,3.57,40576.0,7106159.0,967074,9.22,0.8537,1.0655,11.14,99356821468.0
794,2025-05-28,1.96,176.58,148463.2,13366.6,15032.7,176862.4,31229974.0,7.56,,,,,,,301345442.0,601114545.0,50.13,1181,3.56,40546.0,7159522.0,946132,9.19,0.8273,0.9304,10.95,100201969659.0
795,2025-05-30,1.96,166.84,148367.3,11086.3,11227.4,170681.0,28476234.0,6.5,,,,,,,299774372.0,601262912.0,49.86,1184,3.53,40857.8,6816670.0,949190,9.23,0.6898,0.6985,10.62,94703848413.0
796,2025-06-01,1.96,156.87,148271.4,12519.3,13901.3,174692.0,27403878.0,7.17,,,,,,,299895015.0,601411183.0,49.87,1179,3.49,40565.2,6363448.0,956131,9.22,0.7786,0.8645,10.86,89352596344.0
797,2025-06-03,1.96,156.97,148175.5,12590.7,16034.8,176801.1,27752698.0,7.12,,,,,,,299343797.0,601559359.0,49.76,1169,3.49,40620.2,6376198.0,958971,9.23,0.7845,0.9991,11.02,89421282888.0
798,2025-06-05,1.96,153.53,148079.7,15163.6,19365.6,182608.9,28035813.0,8.3,,,,,,,299397060.0,601707438.0,49.76,1169,3.22,40372.3,6198336.0,954704,9.22,0.9446,1.2064,11.38,87726788385.0
799,2025-06-07,1.96,148.27,147984.0,9492.1,10576.2,168052.2,24917588.0,5.65,,,,,,,299998671.0,601855422.0,49.85,1182,3.23,40185.5,5958417.0,948584,9.2,0.5901,0.6575,10.45,84749957260.0
800,2025-06-09,1.96,152.5,147888.2,13271.2,14359.9,175519.4,26767493.0,7.56,,,,,,,300242527.0,602003311.0,49.87,1173,3.21,40184.5,6128318.0,929653,9.19,0.8244,0.892,10.9,87288192937.0
801,2025-06-11,1.96,164.96,147792.5,13062.2,14441.3,175295.9,28917586.0,7.45,,,,,,,298449088.0,602151103.0,49.56,1169,3.22,40344.8,6655462.0,937122,9.24,0.8163,0.9025,10.95,94407124166.0
802,2025-06-13,2.0,152.66,147696.8,9709.9,11746.0,169152.7,25822938.0,5.74,,,,,,,296637887.0,602298800.0,49.25,1164,3.25,40493.4,6181745.0,927686,9.09,0.5978,0.7231,10.41,87552774518.0
803,2025-06-15,2.0,144.75,147601.1,11676.0,15610.7,174887.8,25315270.0,6.68,,,,,,,298191945.0,602446401.0,49.5,1158,3.26,40218.2,5821651.0,925972,9.04,0.7151,0.9561,10.71,83309992399.0
804,2025-06-17,2.0,151.44,147505.5,11206.1,13865.2,172576.8,26134256.0,6.49,,,,,,,300474114.0,602593907.0,49.86,1129,3.26,40067.7,6067676.0,907200,8.97,0.6811,0.8427,10.49,87197083887.0
805,2025-06-19,2.0,146.28,147409.9,10742.0,13591.0,171743.0,25122050.0,6.25,,,,,,,301760001.0,602741316.0,50.06,1130,3.27,39947.1,5843349.0,921832,8.92,0.6501,0.8225,10.39,84184538986.0
806,2025-06-21,2.0,140.04,147314.3,9513.8,12306.8,169134.9,23685665.0,5.62,,,,,,,300372041.0,602888631.0,49.82,1112,3.21,39817.1,5575986.0,903282,8.96,0.5784,0.7482,10.28,81082473182.0
807,2025-06-23,2.0,131.81,147218.8,11905.2,14830.8,173954.8,22929590.0,6.84,,,,,,,301445061.0,603035850.0,49.99,1105,3.22,39736.0,5237743.0,908927,8.92,0.7213,0.8985,10.54,76374103230.0
808,2025-06-25,2.0,145.8,147123.3,12904.8,16039.5,176067.6,25671005.0,7.33,,,,,,,299572979.0,603182973.0,49.67,1115,3.24,40235.4,5866409.0,885548,8.97,0.7867,0.9778,10.73,84425774503.0
809,2025-06-27,1.96,138.98,147027.8,11768.7,12745.1,171541.7,23840516.0,6.86,,,,,,,293122674.0,603330001.0,48.58,1135,3.31,40479.3,5625733.0,864374,9.36,0.7488,0.811,10.92,80979935895.0
810,2025-06-29,1.96,150.78,146932.4,12223.2,14927.2,174082.8,26248409.0,7.02,,,,,,,295956828.0,603476933.0,49.04,1096,3.35,40185.1,6059156.0,1016367,9.26,0.7703,0.9407,10.97,87823715883.0
811,2025-07-01,1.96,154.94,146837.0,14270.9,17329.1,178437.0,27646590.0,8.0,,,,,,,295629634.0,603623770.0,48.98,1094,3.35,40174.0,6224466.0,1046818,9.26,0.9003,1.0933,11.26,90314144633.0
812,2025-07-03,1.96,152.17,146741.6,12203.0,14494.8,173439.4,26391922.0,7.04,,,,,,,303271519.0,603770512.0,50.23,1069,3.3,39443.8,6002081.0,1018216,9.02,0.7505,0.8914,10.67,88719936846.0
813,2025-07-05,1.96,147.76,146646.3,14503.1,17531.2,178680.6,26402380.0,8.12,,,,,,,305958744.0,603917158.0,50.66,1052,3.3,39075.4,5773898.0,1033318,8.94,0.8841,1.0687,10.89,86153411727.0
814,2025-07-07,1.96,151.92,146550.9,15873.6,18204.8,180629.3,27441383.0,8.79,,,,,,,307181499.0,604063709.0,50.85,1042,3.31,38977.4,5921478.0,1021331,8.9,0.9638,1.1053,10.97,88560051474.0
815,2025-07-09,1.96,151.83,146455.7,14727.8,17473.3,178656.8,27125604.0,8.24,,,,,,,307299601.0,604210165.0,50.86,1045,3.3,38961.8,5915595.0,1026093,8.89,0.8939,1.0605,10.84,88707208950.0
816,2025-07-11,1.96,163.86,146360.4,11929.0,13566.9,171856.2,28160051.0,6.94,,,,,,,305854995.0,604356525.0,50.61,1047,3.29,39030.7,6395498.0,1025807,8.93,0.7274,0.8273,10.48,95584617737.0
817,2025-07-13,1.96,160.47,146265.2,13391.9,16989.5,176646.5,28346330.0,7.58,,,,,,,308228823.0,604502790.0,50.99,1045,3.25,38715.6,6212668.0,1032506,8.85,0.8104,1.028,10.69,93774179337.0
818,2025-07-15,1.96,162.28,146170.0,18409.3,23185.0,187764.2,30470784.0,9.8,,,,,,,307052369.0,604648960.0,50.78,1070,3.25,38846.8,6304151.0,1017008,8.88,1.1182,1.4083,11.41,94888465288.0
819,2025-07-17,1.96,173.83,146074.8,19297.2,24409.5,189781.5,32989530.0,10.17,,,,,,,307987655.0,604795035.0,50.92,1047,3.25,38778.9,6740889.0,1023882,8.85,1.1686,1.4782,11.49,101947039425.0
